timestamp,host,component,pid,message,proxy_anomaly_label
2025-09-28T07:59:27.584705+00:00,ubuntu-intern-vm,sshd-session,721728,Disconnecting invalid user ubuntu 84.219.146.92 port 49586: Too many authentication failures [preauth],1
2025-09-28T07:59:27.584748+00:00,ubuntu-intern-vm,sshd-session,721728,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=84.219.146.92 ,0
2025-09-28T07:59:27.584822+00:00,ubuntu-intern-vm,sshd-session,721728,PAM service(sshd) ignoring max retries; 6 > 3,0
2025-09-28T07:59:27.957178+00:00,ubuntu-intern-vm,sshd-session,721732,Received disconnect from 93.152.230.176 port 58302:11: Client disconnecting normally [preauth],0
2025-09-28T07:59:27.957729+00:00,ubuntu-intern-vm,sshd-session,721732,Disconnected from invalid user installer 93.152.230.176 port 58302 [preauth],1
2025-09-28T07:59:29.167028+00:00,ubuntu-intern-vm,sshd-session,721734,Invalid user ubuntu from 84.219.146.92 port 52950,1
2025-09-28T07:59:29.169927+00:00,ubuntu-intern-vm,sshd-session,721734,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:29.170244+00:00,ubuntu-intern-vm,sshd-session,721734,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=84.219.146.92 ,0
2025-09-28T07:59:31.235556+00:00,ubuntu-intern-vm,sshd-session,721734,Failed password for invalid user ubuntu from 84.219.146.92 port 52950 ssh2,1
2025-09-28T07:59:32.395994+00:00,ubuntu-intern-vm,sshd-session,721734,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:32.709177+00:00,ubuntu-intern-vm,sshd-session,721736,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98  user=root,0
2025-09-28T07:59:34.205778+00:00,ubuntu-intern-vm,sshd-session,721734,Failed password for invalid user ubuntu from 84.219.146.92 port 52950 ssh2,1
2025-09-28T07:59:34.518318+00:00,ubuntu-intern-vm,sshd-session,721736,Failed password for root from 50.6.225.98 port 35966 ssh2,0
2025-09-28T07:59:35.024480+00:00,ubuntu-intern-vm,sshd-session,721736,Connection closed by authenticating user root 50.6.225.98 port 35966 [preauth],0
2025-09-28T07:59:35.626962+00:00,ubuntu-intern-vm,sshd-session,721734,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:37.847611+00:00,ubuntu-intern-vm,sshd-session,721734,Failed password for invalid user ubuntu from 84.219.146.92 port 52950 ssh2,1
2025-09-28T07:59:38.860659+00:00,ubuntu-intern-vm,sshd-session,721734,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:40.158476+00:00,ubuntu-intern-vm,sshd-session,721734,Failed password for invalid user ubuntu from 84.219.146.92 port 52950 ssh2,1
2025-09-28T07:59:40.561043+00:00,ubuntu-intern-vm,sshd-session,721734,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:40.484417+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T07:59:40.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":69632}}}},""cpu"":{""system"":{""ticks"":77220,""time"":{""ms"":10}},""total"":{""ticks"":223230,""time"":{""ms"":31},""value"":223230},""user"":{""ticks"":146010,""time"":{""ms"":21}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":263820114},""version"":""7.17.12""},""memstats"":{""gc_next"":19790032,""memory_alloc"":15749232,""memory_total"":22421047424,""rss"":47271936},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""active"":-3,""added"":46,""done"":49},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":49,""active"":0,""batches"":19,""total"":49},""write"":{""bytes"":39877}},""pipeline"":{""clients"":3,""events"":{""active"":1,""published"":46,""total"":46},""queue"":{""acked"":49}}},""registrar"":{""states"":{""current"":4,""update"":49},""writes"":{""success"":22,""total"":22}},""system"":{""load"":{""1"":0.26,""15"":0.08,""5"":0.13,""norm"":{""1"":0.26,""15"":0.08,""5"":0.13}}}}}}",0
2025-09-28T07:59:40.564876+00:00,ubuntu-intern-vm,systemd,1,Starting motd-news.service - Message of the Day...,0
2025-09-28T07:59:40.585632+00:00,ubuntu-intern-vm,systemd,1,motd-news.service: Deactivated successfully.,0
2025-09-28T07:59:42.801066+00:00,ubuntu-intern-vm,sshd-session,721734,Failed password for invalid user ubuntu from 84.219.146.92 port 52950 ssh2,1
2025-09-28T07:59:43.790247+00:00,ubuntu-intern-vm,sshd-session,721734,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:46.442989+00:00,ubuntu-intern-vm,sshd-session,721734,Failed password for invalid user ubuntu from 84.219.146.92 port 52950 ssh2,1
2025-09-28T07:59:46.856744+00:00,ubuntu-intern-vm,sshd-session,721734,error: maximum authentication attempts exceeded for invalid user ubuntu from 84.219.146.92 port 52950 ssh2 [preauth],1
2025-09-28T07:59:46.856855+00:00,ubuntu-intern-vm,sshd-session,721734,Disconnecting invalid user ubuntu 84.219.146.92 port 52950: Too many authentication failures [preauth],1
2025-09-28T07:59:46.857596+00:00,ubuntu-intern-vm,sshd-session,721734,PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=84.219.146.92 ,0
2025-09-28T07:59:46.858043+00:00,ubuntu-intern-vm,sshd-session,721734,PAM service(sshd) ignoring max retries; 6 > 3,0
2025-09-28T07:59:48.485541+00:00,ubuntu-intern-vm,sshd-session,721742,Invalid user ubuntu from 84.219.146.92 port 56232,1
2025-09-28T07:59:48.491483+00:00,ubuntu-intern-vm,sshd-session,721742,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:48.491748+00:00,ubuntu-intern-vm,sshd-session,721742,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=84.219.146.92 ,0
2025-09-28T07:59:40.588181+00:00,ubuntu-intern-vm,systemd,1,Finished motd-news.service - Message of the Day.,0
2025-09-28T07:59:48.582823+00:00,ubuntu-intern-vm,sshd-session,721819,Invalid user yarn from 50.6.225.98 port 50662,1
2025-09-28T07:59:48.681597+00:00,ubuntu-intern-vm,sshd-session,721819,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:48.681817+00:00,ubuntu-intern-vm,sshd-session,721819,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
2025-09-28T07:59:47.891021+00:00,ubuntu-intern-vm,systemd,1,var-lib-docker-overlay2-fae8ab2a615ff65bf350f1a2b8d231400eabcce60c736f520f0eb21dd91fa61b\x2dinit-merged.mount: Deactivated successfully.,0
2025-09-28T07:59:47.928610+00:00,ubuntu-intern-vm,systemd,1,var-lib-docker-overlay2-fae8ab2a615ff65bf350f1a2b8d231400eabcce60c736f520f0eb21dd91fa61b-merged.mount: Deactivated successfully.,0
2025-09-28T07:59:48.019359+00:00,ubuntu-intern-vm,systemd,1,Started docker-bd0bdf58882c028646efb97571518979f1c12e67350a367c80c6e11e44bdbb3e.scope - libcontainer container bd0bdf58882c028646efb97571518979f1c12e67350a367c80c6e11e44bdbb3e.,0
2025-09-28T07:59:48.100543+00:00,ubuntu-intern-vm,(udev-worker),721791,Network interface NamePolicy= disabled on kernel command line.,0
2025-09-28T07:59:48.103063+00:00,ubuntu-intern-vm,systemd-networkd,706512,veth7411a9a: Link UP,0
2025-09-28T07:59:48.117212+00:00,ubuntu-intern-vm,systemd-networkd,706512,"Foreign process 'dockerd[502604]' changed sysctl '/proc/sys/net/ipv6/conf/eth0/disable_ipv6' from '0' to '1', conflicting with our setting to '0'.",0
2025-09-28T07:59:48.118797+00:00,ubuntu-intern-vm,systemd-networkd,706512,veth7411a9a: Gained carrier,0
2025-09-28T07:59:48.118880+00:00,ubuntu-intern-vm,systemd-networkd,706512,docker0: Gained carrier,0
2025-09-28T07:59:50.497217+00:00,ubuntu-intern-vm,sshd-session,721742,Failed password for invalid user ubuntu from 84.219.146.92 port 56232 ssh2,1
2025-09-28T07:59:50.685978+00:00,ubuntu-intern-vm,sshd-session,721819,Failed password for invalid user yarn from 50.6.225.98 port 50662 ssh2,1
2025-09-28T07:59:50.759911+00:00,ubuntu-intern-vm,sshd-session,721819,Connection closed by invalid user yarn 50.6.225.98 port 50662 [preauth],1
2025-09-28T07:59:51.712847+00:00,ubuntu-intern-vm,sshd-session,721742,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:53.797693+00:00,ubuntu-intern-vm,sshd-session,721742,Failed password for invalid user ubuntu from 84.219.146.92 port 56232 ssh2,1
2025-09-28T07:59:49.687200+00:00,ubuntu-intern-vm,systemd-networkd,706512,veth7411a9a: Gained IPv6LL,0
2025-09-28T07:59:54.944342+00:00,ubuntu-intern-vm,sshd-session,721742,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:57.440931+00:00,ubuntu-intern-vm,sshd-session,721742,Failed password for invalid user ubuntu from 84.219.146.92 port 56232 ssh2,1
2025-09-28T07:59:58.178148+00:00,ubuntu-intern-vm,sshd-session,721742,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T07:59:59.887644+00:00,ubuntu-intern-vm,sshd-session,721742,Failed password for invalid user ubuntu from 84.219.146.92 port 56232 ssh2,1
2025-09-28T08:00:01.415427+00:00,ubuntu-intern-vm,sshd-session,721742,Received disconnect from 84.219.146.92 port 56232:11: disconnected by user [preauth],0
2025-09-28T08:00:01.422322+00:00,ubuntu-intern-vm,sshd-session,721742,Disconnected from invalid user ubuntu 84.219.146.92 port 56232 [preauth],1
2025-09-28T08:00:01.425446+00:00,ubuntu-intern-vm,sshd-session,721742,PAM 3 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=84.219.146.92 ,0
2025-09-28T08:00:01.426559+00:00,ubuntu-intern-vm,sshd-session,721742,PAM service(sshd) ignoring max retries; 4 > 3,0
2025-09-28T08:00:02.898377+00:00,ubuntu-intern-vm,sshd-session,721831,Invalid user pi from 84.219.146.92 port 58734,1
2025-09-28T08:00:02.928323+00:00,ubuntu-intern-vm,sshd-session,721831,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:02.930627+00:00,ubuntu-intern-vm,sshd-session,721831,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=84.219.146.92 ,0
2025-09-28T08:00:04.771015+00:00,ubuntu-intern-vm,sshd-session,721838,Invalid user test2 from 50.6.225.98 port 44338,1
2025-09-28T08:00:04.845489+00:00,ubuntu-intern-vm,sshd-session,721838,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:04.848312+00:00,ubuntu-intern-vm,sshd-session,721838,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
2025-09-28T08:00:02.888947+00:00,ubuntu-intern-vm,systemd,1,Starting sysstat-collect.service - system activity accounting tool...,0
2025-09-28T08:00:02.978495+00:00,ubuntu-intern-vm,systemd,1,sysstat-collect.service: Deactivated successfully.,0
2025-09-28T08:00:05.189542+00:00,ubuntu-intern-vm,sshd-session,721831,Failed password for invalid user pi from 84.219.146.92 port 58734 ssh2,1
2025-09-28T08:00:06.051200+00:00,ubuntu-intern-vm,sshd-session,721831,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:06.717842+00:00,ubuntu-intern-vm,sshd-session,721838,Failed password for invalid user test2 from 50.6.225.98 port 44338 ssh2,1
2025-09-28T08:00:07.238287+00:00,ubuntu-intern-vm,sshd-session,721838,Connection closed by invalid user test2 50.6.225.98 port 44338 [preauth],1
2025-09-28T08:00:08.528126+00:00,ubuntu-intern-vm,sshd-session,721831,Failed password for invalid user pi from 84.219.146.92 port 58734 ssh2,1
2025-09-28T08:00:02.982780+00:00,ubuntu-intern-vm,systemd,1,Finished sysstat-collect.service - system activity accounting tool.,0
2025-09-28T08:00:09.225127+00:00,ubuntu-intern-vm,sshd-session,721831,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:10.779528+00:00,ubuntu-intern-vm,sshd-session,721831,Failed password for invalid user pi from 84.219.146.92 port 58734 ssh2,1
2025-09-28T08:00:12.398404+00:00,ubuntu-intern-vm,sshd-session,721831,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:14.363767+00:00,ubuntu-intern-vm,sshd-session,721831,Failed password for invalid user pi from 84.219.146.92 port 58734 ssh2,1
2025-09-28T08:00:15.571869+00:00,ubuntu-intern-vm,sshd-session,721831,Received disconnect from 84.219.146.92 port 58734:11: disconnected by user [preauth],0
2025-09-28T08:00:15.572005+00:00,ubuntu-intern-vm,sshd-session,721831,Disconnected from invalid user pi 84.219.146.92 port 58734 [preauth],1
2025-09-28T08:00:15.572080+00:00,ubuntu-intern-vm,sshd-session,721831,PAM 3 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=84.219.146.92 ,0
2025-09-28T08:00:10.487648+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T08:00:10.486Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":-3723264}}}},""cpu"":{""system"":{""ticks"":77240,""time"":{""ms"":16}},""total"":{""ticks"":223280,""time"":{""ms"":45},""value"":223280},""user"":{""ticks"":146040,""time"":{""ms"":29}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":263850117},""version"":""7.17.12""},""memstats"":{""gc_next"":19729488,""memory_alloc"":14019952,""memory_total"":22426243344,""rss"":44904448},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":62,""done"":62},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":62,""active"":0,""batches"":16,""total"":62},""write"":{""bytes"":49751}},""pipeline"":{""clients"":3,""events"":{""active"":1,""published"":62,""total"":62},""queue"":{""acked"":62}}},""registrar"":{""states"":{""current"":4,""update"":62},""writes"":{""success"":21,""total"":21}},""system"":{""load"":{""1"":0.22,""15"":0.08,""5"":0.13,""norm"":{""1"":0.22,""15"":0.08,""5"":0.13}}}}}}",0
2025-09-28T08:00:15.573558+00:00,ubuntu-intern-vm,sshd-session,721831,PAM service(sshd) ignoring max retries; 4 > 3,0
2025-09-28T08:00:17.103920+00:00,ubuntu-intern-vm,sshd-session,721840,Invalid user baikal from 84.219.146.92 port 32912,1
2025-09-28T08:00:17.107362+00:00,ubuntu-intern-vm,sshd-session,721840,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:17.107776+00:00,ubuntu-intern-vm,sshd-session,721840,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=84.219.146.92 ,0
2025-09-28T08:00:19.093441+00:00,ubuntu-intern-vm,sshd-session,721840,Failed password for invalid user baikal from 84.219.146.92 port 32912 ssh2,1
2025-09-28T08:00:20.787121+00:00,ubuntu-intern-vm,sshd-session,721843,Invalid user oracle from 50.6.225.98 port 38784,1
2025-09-28T08:00:20.867606+00:00,ubuntu-intern-vm,sshd-session,721843,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:20.869092+00:00,ubuntu-intern-vm,sshd-session,721843,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
2025-09-28T08:00:21.029002+00:00,ubuntu-intern-vm,sshd-session,721840,Received disconnect from 84.219.146.92 port 32912:11: disconnected by user [preauth],0
2025-09-28T08:00:21.029894+00:00,ubuntu-intern-vm,sshd-session,721840,Disconnected from invalid user baikal 84.219.146.92 port 32912 [preauth],1
2025-09-28T08:00:22.933739+00:00,ubuntu-intern-vm,sshd-session,721843,Failed password for invalid user oracle from 50.6.225.98 port 38784 ssh2,1
2025-09-28T08:00:23.118999+00:00,ubuntu-intern-vm,sshd-session,721843,Connection closed by invalid user oracle 50.6.225.98 port 38784 [preauth],1
2025-09-28T08:00:36.937172+00:00,ubuntu-intern-vm,sshd-session,721847,Invalid user guest from 50.6.225.98 port 56170,1
2025-09-28T08:00:37.012609+00:00,ubuntu-intern-vm,sshd-session,721847,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:37.012816+00:00,ubuntu-intern-vm,sshd-session,721847,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
2025-09-28T08:00:39.745368+00:00,ubuntu-intern-vm,sshd-session,721847,Failed password for invalid user guest from 50.6.225.98 port 56170 ssh2,1
2025-09-28T08:00:41.839877+00:00,ubuntu-intern-vm,sshd-session,721847,Connection closed by invalid user guest 50.6.225.98 port 56170 [preauth],1
2025-09-28T08:00:43.851935+00:00,ubuntu-intern-vm,sshd-session,721849,Invalid user user from 62.60.131.157 port 12008,1
2025-09-28T08:00:43.856058+00:00,ubuntu-intern-vm,sshd-session,721849,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:43.856364+00:00,ubuntu-intern-vm,sshd-session,721849,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.131.157 ,0
2025-09-28T08:00:46.077968+00:00,ubuntu-intern-vm,sshd-session,721849,Failed password for invalid user user from 62.60.131.157 port 12008 ssh2,1
2025-09-28T08:00:47.435834+00:00,ubuntu-intern-vm,sshd-session,721849,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:49.541716+00:00,ubuntu-intern-vm,sshd-session,721849,Failed password for invalid user user from 62.60.131.157 port 12008 ssh2,1
2025-09-28T08:00:51.021960+00:00,ubuntu-intern-vm,sshd-session,721849,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:40.485188+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T08:00:40.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":1019904}}}},""cpu"":{""system"":{""ticks"":77250,""time"":{""ms"":15}},""total"":{""ticks"":223310,""time"":{""ms"":31},""value"":223310},""user"":{""ticks"":146060,""time"":{""ms"":16}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":263880115},""version"":""7.17.12""},""memstats"":{""gc_next"":19729488,""memory_alloc"":17479552,""memory_total"":22429702944,""rss"":45379584},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""active"":-1,""added"":23,""done"":24},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":24,""active"":0,""batches"":10,""total"":24},""write"":{""bytes"":20037}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":23,""total"":23},""queue"":{""acked"":24}}},""registrar"":{""states"":{""current"":4,""update"":24},""writes"":{""success"":11,""total"":11}},""system"":{""load"":{""1"":0.13,""15"":0.08,""5"":0.12,""norm"":{""1"":0.13,""15"":0.08,""5"":0.12}}}}}}",0
2025-09-28T08:00:52.675040+00:00,ubuntu-intern-vm,sshd-session,721849,Failed password for invalid user user from 62.60.131.157 port 12008 ssh2,1
2025-09-28T08:00:52.890148+00:00,ubuntu-intern-vm,sshd-session,721849,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:53.004218+00:00,ubuntu-intern-vm,sshd-session,721852,Invalid user wang from 50.6.225.98 port 54370,1
2025-09-28T08:00:53.076739+00:00,ubuntu-intern-vm,sshd-session,721852,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:53.077210+00:00,ubuntu-intern-vm,sshd-session,721852,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
2025-09-28T08:00:54.679928+00:00,ubuntu-intern-vm,sshd-session,721849,Failed password for invalid user user from 62.60.131.157 port 12008 ssh2,1
2025-09-28T08:00:55.338413+00:00,ubuntu-intern-vm,sshd-session,721852,Failed password for invalid user wang from 50.6.225.98 port 54370 ssh2,1
2025-09-28T08:00:56.476682+00:00,ubuntu-intern-vm,sshd-session,721849,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:00:57.217876+00:00,ubuntu-intern-vm,sshd-session,721852,Connection closed by invalid user wang 50.6.225.98 port 54370 [preauth],1
2025-09-28T08:00:58.482008+00:00,ubuntu-intern-vm,sshd-session,721849,Failed password for invalid user user from 62.60.131.157 port 12008 ssh2,1
2025-09-28T08:01:00.063907+00:00,ubuntu-intern-vm,sshd-session,721849,Received disconnect from 62.60.131.157 port 12008:11: Bye [preauth],0
2025-09-28T08:01:00.064052+00:00,ubuntu-intern-vm,sshd-session,721849,Disconnected from invalid user user 62.60.131.157 port 12008 [preauth],1
2025-09-28T08:01:00.064096+00:00,ubuntu-intern-vm,sshd-session,721849,PAM 4 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=62.60.131.157 ,0
2025-09-28T08:01:00.064160+00:00,ubuntu-intern-vm,sshd-session,721849,PAM service(sshd) ignoring max retries; 5 > 3,0
2025-09-28T08:01:09.677488+00:00,ubuntu-intern-vm,sshd-session,721856,Invalid user www from 50.6.225.98 port 45450,1
2025-09-28T08:01:09.752789+00:00,ubuntu-intern-vm,sshd-session,721856,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:01:09.753166+00:00,ubuntu-intern-vm,sshd-session,721856,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
2025-09-28T08:01:11.878801+00:00,ubuntu-intern-vm,sshd-session,721856,Failed password for invalid user www from 50.6.225.98 port 45450 ssh2,1
2025-09-28T08:01:10.486016+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T08:01:10.485Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":835584}}}},""cpu"":{""system"":{""ticks"":77270,""time"":{""ms"":20}},""total"":{""ticks"":223350,""time"":{""ms"":44},""value"":223350},""user"":{""ticks"":146080,""time"":{""ms"":24}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":263910114},""version"":""7.17.12""},""memstats"":{""gc_next"":20088096,""memory_alloc"":12589480,""memory_total"":22433811320,""rss"":46059520},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":25,""done"":25},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":25,""active"":0,""batches"":14,""total"":25},""write"":{""bytes"":20846}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":25,""total"":25},""queue"":{""acked"":25}}},""registrar"":{""states"":{""current"":4,""update"":25},""writes"":{""success"":15,""total"":15}},""system"":{""load"":{""1"":0.08,""15"":0.08,""5"":0.1,""norm"":{""1"":0.08,""15"":0.08,""5"":0.1}}}}}}",0
2025-09-28T08:01:13.309426+00:00,ubuntu-intern-vm,sshd-session,721856,Connection closed by invalid user www 50.6.225.98 port 45450 [preauth],1
2025-09-28T08:01:26.960515+00:00,ubuntu-intern-vm,sshd-session,721860,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98  user=root,0
2025-09-28T08:01:29.085855+00:00,ubuntu-intern-vm,sshd-session,721860,Failed password for root from 50.6.225.98 port 48012 ssh2,0
2025-09-28T08:01:29.260794+00:00,ubuntu-intern-vm,sshd-session,721860,Connection closed by authenticating user root 50.6.225.98 port 48012 [preauth],0
2025-09-28T08:01:43.209482+00:00,ubuntu-intern-vm,sshd-session,721862,Invalid user nexus from 50.6.225.98 port 51706,1
2025-09-28T08:01:43.297477+00:00,ubuntu-intern-vm,sshd-session,721862,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:01:43.297715+00:00,ubuntu-intern-vm,sshd-session,721862,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
2025-09-28T08:01:46.090552+00:00,ubuntu-intern-vm,sshd-session,721862,Failed password for invalid user nexus from 50.6.225.98 port 51706 ssh2,1
2025-09-28T08:01:47.147872+00:00,ubuntu-intern-vm,sshd-session,721862,Connection closed by invalid user nexus 50.6.225.98 port 51706 [preauth],1
2025-09-28T08:01:40.484918+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T08:01:40.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":249856}}}},""cpu"":{""system"":{""ticks"":77280,""time"":{""ms"":6}},""total"":{""ticks"":223370,""time"":{""ms"":18},""value"":223370},""user"":{""ticks"":146090,""time"":{""ms"":12}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":263940116},""version"":""7.17.12""},""memstats"":{""gc_next"":20088096,""memory_alloc"":14415944,""memory_total"":22435637784,""rss"":46059520},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":9,""done"":9},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":9,""active"":0,""batches"":5,""total"":9},""write"":{""bytes"":8331}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":9,""total"":9},""queue"":{""acked"":9}}},""registrar"":{""states"":{""current"":4,""update"":9},""writes"":{""success"":5,""total"":5}},""system"":{""load"":{""1"":0.05,""15"":0.08,""5"":0.09,""norm"":{""1"":0.05,""15"":0.08,""5"":0.09}}}}}}",0
2025-09-28T08:01:59.133984+00:00,ubuntu-intern-vm,sshd-session,721864,Invalid user app from 50.6.225.98 port 59568,1
2025-09-28T08:01:59.207038+00:00,ubuntu-intern-vm,sshd-session,721864,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:01:59.207465+00:00,ubuntu-intern-vm,sshd-session,721864,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
2025-09-28T08:02:01.529033+00:00,ubuntu-intern-vm,sshd-session,721864,Failed password for invalid user app from 50.6.225.98 port 59568 ssh2,1
2025-09-28T08:02:02.564519+00:00,ubuntu-intern-vm,sshd-session,721864,Connection closed by invalid user app 50.6.225.98 port 59568 [preauth],1
2025-09-28T08:02:15.534028+00:00,ubuntu-intern-vm,sshd-session,721866,Invalid user nvidia from 50.6.225.98 port 38498,1
2025-09-28T08:02:15.606550+00:00,ubuntu-intern-vm,sshd-session,721866,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T08:02:15.608541+00:00,ubuntu-intern-vm,sshd-session,721866,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=50.6.225.98 ,0
